歌曲轮播,#group#
陈势安 - 天后 - KTV版,https://cfss.cc/api/kg/2936B245F93D96AE6BB1908BC85C1AD9.mp4
禁止带 - 陈势安《天后》 听了那么多翻唱，原唱一开口沦陷了！,https://cfss.cc/api/kg/FF5E0C5037A96261664E9A82C368998E.mp4
陈势安 - 连输入法都记得你 - 《HIStory5-遇见未来的你》LINE TV片尾曲,https://cfss.cc/api/kg/2E2D1DD40F1C1C9B7D7759F645F3B6A7.mp4
陈势安 - 再痛也没关系 - 《花是爱》电视剧片尾曲,https://cfss.cc/api/kg/4F6F863C7E6119CBB463F030EF1EE316.mp4
陈势安 - 天后 - 2014新北市欢乐耶诞城演唱会巨星乐NOW之夜,https://cfss.cc/api/kg/2AB199D13F0118FA26076F7B0F5E52C7.mp4
陈势安 - 遗失的灵魂 - 《HIStory4-近距离爱上你》LINE TV插曲,https://cfss.cc/api/kg/AFBEE39AC8FE699B57EC28E6B8EA8000.mp4
陈势安 - 再痛也没关系,https://cfss.cc/api/kg/BF0E4C2396F15D2E5220DCBFF0DD3A3C.mp4
陈势安 - 再痛也没关系 - 2013桃园好客海洋音乐季,https://cfss.cc/api/kg/533CA48B499FDF987AB380CD97839932.mp4
陈势安 - 脑袋都是你 - 《HIStory5-遇见未来的你》LINE TV插曲,https://cfss.cc/api/kg/0CC37DFA3D4C10E1D0E66D2AC0B9740A.mp4
陈势安、李玉玺 - 天后 - 第十届KKBOX风云榜颁奖典礼,https://cfss.cc/api/kg/E53CE2A9DF53E20D78D24C495300CE6E.mp4
毕书尽、陈势安 - 势在必行,https://cfss.cc/api/kg/0D41BA7542DF4C576E71D82CCE84F305.mp4
陈势安 - 整座城市的安慰 歌词版,https://cfss.cc/api/kg/DCD561E591B0BCB6FA3BFEF20FBB2C0E.mp4
陈势安 - 天后 - 全球中文音乐榜上榜现场版,https://cfss.cc/api/kg/5515205372DF04DD8F75FB73D34112D6.mp4
陈势安 - 爱情歌 - 伴奏版,https://cfss.cc/api/kg/93E0142A86520C09B4EE2AB4CB6344BE.mp4
一二一 - 【李佳薇】导师级教唱 第4期 万众期待的《天后》,https://cfss.cc/api/kg/F7C345D619819BAEF65825A78B2D6373.mp4
陈势安 - More Than Friends - 《HIStory5-遇见未来的你》LINE TV插曲,https://cfss.cc/api/kg/69E93A9AE228A6F13D3310B0644720EC.mp4
随心所语 - 藤藤翻车现场，众人反应笑死人！【近距离爱上你】,https://cfss.cc/api/kg/7D81E7B5AABE7F98A18C5E5AEE2F266E.mp4
陈势安 - 与我无关 - 2019台北HITO流行音乐奖颁奖典礼现场,https://cfss.cc/api/kg/EAA6734F1CDC5CDC235490AD93C14240.mp4
陈势安 - 再痛也没关系 - 伴奏版,https://cfss.cc/api/kg/7DE63B60C37A31C37F391B0A422EC073.mp4

酷狗Mv-火风
火风 - 大花轿,https://cfss.cc/api/kg/14A250BBB6DAD36618B6EB24BBDD2172.mp4
火风 - 大花轿,https://cfss.cc/api/kg/B40B0B1FF67A165A58D028B638AD2D07.mp4
火风、汤灿 - 开门红 - KTV版,https://cfss.cc/api/kg/A4C46B3C7B1E3EBCDDD2B92FD2DA7943.mp4
火风 - 老婆老婆我爱你,https://cfss.cc/api/kg/415832059F5C22F0478B9DA582F9A054.mp4
阿峰生长日记 - [精彩音乐汇]歌曲《老婆老婆我爱你》_演唱-火风,https://cfss.cc/api/kg/FBE2DE81C87ACDB4F295D630C0C26583.mp4
火风、陆萍 - 妹妹等等我,https://cfss.cc/api/kg/ED90A36E8CE0C8A4DE7C83BC16133162.mp4
火风、金润吉、丁克森、我爱好声音 - 大花轿 - 2014我爱好声音 第九期现场,https://cfss.cc/api/kg/6AC9139A45AAC061436590219BC85994.mp4
火风 - 大花轿 - 伴奏版,https://cfss.cc/api/kg/569262F151C35F83DBFDAE3720F6F09D.mp4
火风 - 大花轿 - 伴奏版,https://cfss.cc/api/kg/1E57F214298D9550F07F538E090E9BA4.mp4
火风 - 老婆老婆我爱你 - KTV版,https://cfss.cc/api/kg/349340F478D1CBD5AAC3402505E70AE4.mp4
火风 - 古城谣,https://cfss.cc/api/kg/C726F611F8EE9B86D16B872EE9C08B47.mp4
火风 - 开门红 - 伴奏版,https://cfss.cc/api/kg/17A622AD7AC5E04E0975E95A26997546.mp4
火风 - 大花轿,https://cfss.cc/api/kg/6664D57B701A57D0A265AD41203F525A.mp4
火风 - 老婆老婆我爱你 - 伴奏版,https://cfss.cc/api/kg/A648309E766D9800F99E12B6BE3EFBCB.mp4
姚贝娜、火风、庞龙、刘岚 - 老婆老公我爱你 - 2007央视猪年春节联欢晚会,https://cfss.cc/api/kg/167B109EC297EAA6B47FD5436ADCB555.mp4
火风 - 妹妹你大胆的往前走,https://cfss.cc/api/kg/5399C1A96D343C7C9E96F2B3B64EECBC.mp4
春天、火风 - 开门红 (KTV版),https://cfss.cc/api/kg/4ECB0255988CAE323A19BA064E0BC6BB.mp4
祖海、火风 - 橄榄青青,https://cfss.cc/api/kg/3C1935B1A620CCBA9F694D8A2B41F51C.mp4
火风 - 大红帆 - 伴奏版,https://cfss.cc/api/kg/C28FDBF4EB3016CF5F31AEA409965F33.mp4
手指爱上烟 - 2007年春晚现场《老公老婆我爱你》（火风、庞龙、姚贝娜、刘岚）,https://cfss.cc/api/kg/0B5E1F01326CD508EC35A572960C2D0C.mp4

酷狗Mv-隔壁老攀
风中劲草 - 隔壁老攀 - 这一生关于你的风景 (DJ豪大大版),https://cfss.cc/api/kg/385EBD29FD61ABA7927DFB231E390F20.mp4
隔壁老外 - #蒲熠星 蒲队今晚也太强了吧#超脑少年团 单手攀岩可以啊,https://cfss.cc/api/kg/1D8D5FC42EB0756E13EBCC978A50B5E5.mp4
天天想睡觉 - 又拿隔壁老王来攀比了#我太难了,https://cfss.cc/api/kg/6213F05BF346326BD9C785EC7B79363A.mp4
隔壁老外 - 已经在买去理塘的车票了?  #丁真攀岩 素材来自@理塘丁真,https://cfss.cc/api/kg/F4D4666F09ACD7ADFB0E7D4B84B0C49C.mp4
隔壁老外 - 披星戴月，何惧艰险，加油，一起攀上荣耀之巅！#音乐现场 #音乐分享 #音乐,https://cfss.cc/api/kg/5D60786B7810EB08845465BC143E8A23.mp4

酷狗Mv-胡小鸥
超级宝贝 - 胡小鸥-Prelude (电视剧《遇见王沥川》片头曲),https://cfss.cc/api/kg/8BADC1C43410D15FB2C4C60B7BB7555E.mp4
天使有泪 - 【MJ】遇见王沥川插曲 I Must Come Back 全乐器GTP谱,https://cfss.cc/api/kg/676C405B8FCCFFCA7F08CC45D490218D.mp4
胡小鸥 - 神仙挡不住人想人 - 伴奏版,https://cfss.cc/api/kg/B97C79A6DEE46CAA648C89B4628F34A7.mp4
胡小鸥 - 片头 (《少林问道》电影片头曲),https://cfss.cc/api/kg/6D066ABE95E2A6783778948C4D8AE593.mp4
Al木木林 - 胡小鸥《相许》诗情画意，月下相许，欢游乐酣，悠然闲趣,https://cfss.cc/api/kg/31F4E6BB61FA70D202BC5C3096728459.mp4
红鲤鱼绿鲤鱼与娱 - #一千万 I Must Come Back》（胡小鸥）—保持热爱，奔赴山海,https://cfss.cc/api/kg/3E859107D67A38B1B1F7A3A6DD9BC128.mp4
玲珑心 - 小提琴演奏 遇见王沥川 胡小鸥《Start Over》制小提琴谱,https://cfss.cc/api/kg/7137F9E5E53770A5BBE79ECBE67E854E.mp4
跑步心情 - 小提琴演奏 遇见王沥川 胡小鸥《Start Over》制,https://cfss.cc/api/kg/66F581280D6D2E86215805FE6D018786.mp4
黄浦春马 - 胡小鸥《I Must Come Back》高以翔先生永远的王沥川,https://cfss.cc/api/kg/F9B6DC4C7700B5C922131D9A364DB093.mp4
妈咪酱 - 胡小鸥-Prelude (电视剧《遇见王沥川》片头曲),https://cfss.cc/api/kg/C5DDC3FD2F0D961CE338165681FC74E6.mp4
每日好歌 - 一首《胡小鸥-Q》细致动人，歌声独特迷人,https://cfss.cc/api/kg/1A7E9133B02821E5AC43CB37AA4586FA.mp4
吾爱音乐 - 一曲经典老歌《胡小鸥-Q》，歌声如此的洒脱，勾起满满的回忆,https://cfss.cc/api/kg/0E1D3208DE7315DE8E043318F40ADFFF.mp4
音乐吧 - 一首经典《胡小鸥-Q》，实在是别有味道，献给你,https://cfss.cc/api/kg/F0520DBFFBA0F95E80F845756D09F615.mp4
好听音乐 - 经典老歌：一曲《胡小鸥-Q》，人美歌甜，歌声听的回味无穷！,https://cfss.cc/api/kg/51609CDD33E5CB9B90B1285C5735BEFA.mp4
音乐歌单 - 经典老歌：一曲《胡小鸥-Q》，，难得的好歌曲，百听不厌！,https://cfss.cc/api/kg/48DF505D770764F425F7D7ABABAC583A.mp4
青宝 - 一曲《胡小鸥-Q》每一句都是回忆，让人听完深陷其中,https://cfss.cc/api/kg/7AA82ADEEC27DE198D5434792BEF9938.mp4
完美音乐空间 - 一曲《胡小鸥-Q》，句句深情，沁人心扉，不要错过哦,https://cfss.cc/api/kg/367EEA44DDC93A14205F80DDE12F8362.mp4
白纱群爱音乐 - 一首《胡小鸥-Q》深情好听，耐人寻味,https://cfss.cc/api/kg/AA19537967EB964B504666221DBEA7DC.mp4
天天听音乐 - 一首伤感《胡小鸥-Q》，歌声深情，让人听得陶醉！,https://cfss.cc/api/kg/EDED718AD7F62222C581D98B6FE357C3.mp4
叶月 - START OVER  遇见王沥川prelude 吉他版 作曲：胡小鸥,https://cfss.cc/api/kg/E5472768B562746A01506EB8912EE63E.mp4

酷狗Mv-麦振鸿
离凌 - 【论BGM的重要性】用麦振鸿重新打开且听凤鸣,https://cfss.cc/api/kg/5655730D47714BC90D0C1FCB54E22E22.mp4
青灯黄卷 - “你可曾听说过一个叫白愁飞的人”台词向｜说英雄谁是英雄｜刘宇宁白愁飞,https://cfss.cc/api/kg/7C942EC8433500F5C66205880D7478E2.mp4
仩伈嘞 - 武侠电影BGM多出燃曲！酒剑仙的出场帅翻了，碾压男主李逍遥,https://cfss.cc/api/kg/E6CF15328107534E3C4853B1DA624F10.mp4
七年 - 南开大学民乐团《落入凡尘》（仙剑奇侠传三配乐）,https://cfss.cc/api/kg/93DBC9EC5B5772CCFD0375BBE9691A22.mp4
负分 - 麦振鸿到底经历了什么才写出这样的歌！音乐一响，感觉天都要塌了！,https://cfss.cc/api/kg/A834E3DB37B7D98B2D414B21887AD984.mp4
幻 - 【仙剑奇侠传】仙侠剧是灭绝了吗？十六年过去了，这部剧到底有啥好追忆的？,https://cfss.cc/api/kg/82768BF53AB612CC868C960134B215E2.mp4
麦振鸿 - 莫失莫忘 电视剧<仙剑奇侠传>配乐,https://cfss.cc/api/kg/46157717157F3A6542B65A5BF30EA434.mp4
安静楠 - 玉骨遥能不能把麦振鸿请来！宿命感这不就来了！,https://cfss.cc/api/kg/E2E078DE23FBDB63CF3806692B2D75E4.mp4
小独孤剑客 - 仙剑奇侠传三中最悲壮的一首bgm，听完天都要塌下来了！,https://cfss.cc/api/kg/FF3581EF5E9FCD8D7A4829045C7BCDEE.mp4
无字天书 - 从仙剑一到仙剑三的配乐堪称巅峰，仙侠音乐之父麦振鸿有一定的功劳。,https://cfss.cc/api/kg/F5384C2FF6F3203CAE0E876946249152.mp4
麦振鸿 - 姜氏孤儿天命 <仙剑奇侠传> 配乐,https://cfss.cc/api/kg/629F3A3354E32FC1E99B844BCA05FB46.mp4
两大男团与动漫的碰撞 - 【魔道祖师】【燃虐】用仙三剧的BGM打开魔道（雪见·落入凡尘）,https://cfss.cc/api/kg/6E33C48B119E42A144CA4EB335212121.mp4
旻 - 【记·仙剑一】十五周年系列——酒剑仙/谢君豪《仙剑奇缘》｜｜御剑乘风来，除魔天地间,https://cfss.cc/api/kg/0F32210B8E04DD92DEA67353DB8ED249.mp4
向灵儿 - 麦振鸿  音乐创作人  采访  作品：待播《皓衣行》等，已播：仙剑奇侠传一、仙剑奇侠传三、天外飞仙、聊斋志异、古剑奇谭、花千骨、老九门、独孤天下、盗墓笔记、等等,https://cfss.cc/api/kg/274D6596AB6F6A01C7C362E065642D16.mp4
小神龙 - 【仙剑三·十周年人物回忆录】十年仙剑回忆杀,https://cfss.cc/api/kg/DC26758A5239091E0B5763D171B2D684.mp4
昨天十一点 - 【魔道祖师】【燃虐】用仙三剧的BGM打开魔道（雪见·落入凡尘）,https://cfss.cc/api/kg/6F9865FD4D388D2A0D344BAC1B058594.mp4
风云 - 【仙剑三·十周年人物回忆录】十年仙剑回忆杀,https://cfss.cc/api/kg/10F0E9B1722D47B561C4DAFDED9EE374.mp4
放弃 - 天乩之白蛇传说 麦振鸿原创音乐作品2018,https://cfss.cc/api/kg/2E9F5E785A153C8AB291FA7C29627BF9.mp4
麦振鸿 - 爱的魔法 - TV版,https://cfss.cc/api/kg/81F61FB415ED1E395A2B35934AED5FDF.mp4
邪王 - 用麦振鸿的方式打开《司藤》,https://cfss.cc/api/kg/DDC6BD4B3FD9E8A6B83DD2C8372866B6.mp4

酷狗Mv-锋锋
锋锋 - 一起来切土豆 - 伴奏版,https://cfss.cc/api/kg/5224F11D2246D682A1F17DB5A00A8257.mp4
锋锋 - 我不是除了你就没人要 - 伴奏版,https://cfss.cc/api/kg/FE1268951B477CD70F41CB298E808D36.mp4
锋锋 - 如果回忆容易我会想你念你 - 伴奏版,https://cfss.cc/api/kg/2523418185DFC5C521977CD1E631CBCB.mp4
锋锋 - 隔岸观火 - 伴奏版,https://cfss.cc/api/kg/ED9905AA8BDD028F09D272D289F110EB.mp4
锋锋 - 跨年之歌 - 伴奏版,https://cfss.cc/api/kg/7B3C59DD9C0C9716F4C0E2AD3CF6635E.mp4
锋锋 - 窗外雨声滴滴答答 - 伴奏版,https://cfss.cc/api/kg/58F0D9A6F0AC927EA12BCC9543C0206B.mp4
云野 - 锋锋,https://cfss.cc/api/kg/0E59E50B28FA5CBDCAFDF8E4FB3BC2A7.mp4
胶片博主 - 锋锋-《下辈子还要找到你》DJ版,https://cfss.cc/api/kg/7E6E07BA544A526562F1952E3FB4CD36.mp4
锋锋 - 棒棒浪棒 - 伴奏版,https://cfss.cc/api/kg/7E8DEF2E6F0C3DE721E394EF1EDA0FAE.mp4
锋锋 - 赛文的Demo - 伴奏版,https://cfss.cc/api/kg/4C39DF567664BC1E1A57D73775039B64.mp4
锋锋 - 谁与归 - 伴奏版,https://cfss.cc/api/kg/901E5F8A44F45C85C10AA6E3E0E5492A.mp4
锋锋 - 线索 - 伴奏版,https://cfss.cc/api/kg/B0335C25F0EF19A3FB4AFAFD9E4164C3.mp4
锋锋 - 百战成诗 - 伴奏版,https://cfss.cc/api/kg/EAC0B8422214A43AD497A58C18A95720.mp4
小锋 - 锋锋,https://cfss.cc/api/kg/858DBDC84E987A451DCD620DF56664C6.mp4
锋锋 - 你单身的原因 - 伴奏版,https://cfss.cc/api/kg/771188CB3716749E80824C4555CC9A86.mp4
锋锋 - 如果回忆容易 - 伴奏版,https://cfss.cc/api/kg/5ED77B3BF0524529373B264AF716AA2C.mp4
锋锋 - 用力活着 - 伴奏版,https://cfss.cc/api/kg/6811175FE3340868BDE0E22D51D78CC2.mp4
旅行桃子菌 - 锋锋《美丽的遗憾》等我熬过这一段狼狈，我会笑着与这个世界和解,https://cfss.cc/api/kg/7A16E7769BDE19653C7CA1BF95F5A176.mp4
野儿妹妹 - 锋锋-眸中无她,https://cfss.cc/api/kg/D69F3F70CFC1C9EF7540D6EA44F4ABA4.mp4
听音乐赏视频 - 把这首歌发给好朋友听，锋锋《祝你顺风顺水顺财神》,https://cfss.cc/api/kg/CDBB1EFD1740556604939F874142A469.mp4

酷狗Mv-田一名
滴答滴 - 田一名《阿爸阿妈》完整版！阿爸阿妈是最爱我们的人！,https://cfss.cc/api/kg/20815CB8858E1331743D51F5E6E1F2D2.mp4
田一名 - 木偶戏,https://cfss.cc/api/kg/4194A083759A4AA94A2F6114CB149FF3.mp4
为友而来 - 拥有千万粉丝的网红离开百万调音师，清唱有多厉害？,https://cfss.cc/api/kg/58F010FBEBD2EA33373474629B306C5F.mp4
月下獨酌 - 网络歌手出新歌，王靖雯比李荣浩还李荣浩，洗脑热曲旋律好耳熟,https://cfss.cc/api/kg/9926EF194778440C07D6B77A94A0067B.mp4
月少 - 油王 干柿鬼鲛  田一名 八大封神现场！干柿鬼鲛：大坝谁修哈！,https://cfss.cc/api/kg/772698B7C933C757E8C5C5CB481F8007.mp4
田一名 - 阿爸阿妈 - 田一名开唱啦新歌现场版,https://cfss.cc/api/kg/431025A308811F063FDEE2B5F0EFEE5F.mp4
温奕心、田一名、郑鱼 - 一路生花 - 2021TMLC腾讯音乐直播盛典现场版,https://cfss.cc/api/kg/BED6CC58A4DD315FD539E2362721A01F.mp4
田一名 - 给我一首歌的时间 - 伴奏版,https://cfss.cc/api/kg/509938F61D46086F7E888426753574ED.mp4
田一名 - 最后一夜 - 田一名酷狗首唱会现场版,https://cfss.cc/api/kg/669298E47EBC1A678178194F58A87B6D.mp4
田一名 - 木偶戏 - 现场版,https://cfss.cc/api/kg/413CBB9179390365E34825B3328EFFA2.mp4
田一名 - 回音 - 现场版,https://cfss.cc/api/kg/6C8E8195F22ED17D9C4AECAE226C4122.mp4
田一名 - 多幸运遇到你 - 酷狗国潮音乐季-厦门站,https://cfss.cc/api/kg/14DE6F5890F1D43438652D069A9FB4D1.mp4
田一名、酷狗国潮音乐季 - 热爱105°C的你 - 《酷狗国潮音乐季》​0102厦门站,https://cfss.cc/api/kg/992D123E9CB4EC8736274E53612BBE03.mp4
田一名 - 爱过几回伤几回 - 伴奏版,https://cfss.cc/api/kg/CE0E345A20986DEB0B1E9F0EE218B034.mp4
田一名 - 戒了 - 田一名开唱啦新歌现场版,https://cfss.cc/api/kg/9957BC8739C413EB43B6DDD612A4A27A.mp4
田一名 - 多幸运遇见你 - 田一名酷狗首唱会现场版,https://cfss.cc/api/kg/5C38C519B4B45B47056E6CEB2E742786.mp4
田一名、红格格、王茗、酷狗首唱会 - 热爱105°C的你 - 田一名酷狗首唱会现场版,https://cfss.cc/api/kg/EC584D8468C99392C3F4918134246FDB.mp4
田一名、酷狗首唱会 - 爱一回伤一回 - 田一名开唱啦新歌现场版,https://cfss.cc/api/kg/A1FE8B9E2160ED15CDFA7591FCC5AD03.mp4
傲雪寒梅 - 翻唱网红热度过后换风格，小潘潘沉寂一星期后终于换风格唱歌，王玉萌也不再只露半个大头,https://cfss.cc/api/kg/806F9A735E90B87D1BE57D0EC8C6D29E.mp4
田一名 - 我这一生 - 田一名开唱啦新歌现场版,https://cfss.cc/api/kg/07D3668CED83B95685565157BDF45F05.mp4

酷狗Mv-满舒克
满舒克、MuSik I、廖伟珊 - My Heart Will Go On,https://cfss.cc/api/kg/E94077D9F1CDCF15C9780D7EBB909335.mp4
满舒克 - 慢热,https://cfss.cc/api/kg/6205007B77929611E86C52FA7EFE9A72.mp4
满舒克、梁铭琛、说唱者联盟 - 答案 - “说唱者联盟”致敬NBA75周年官方纪念曲,https://cfss.cc/api/kg/D1B64519EF1110B5EB98BA59632EAF45.mp4
王雨辰 - 【山河令演唱会】《笑看江湖+后续互动+学Rap》（龚俊/满舒克）,https://cfss.cc/api/kg/F26148F56083CF69EEDC8EA260E45C21.mp4
满舒克 - DAY LOVE NIGHT - 伴奏版,https://cfss.cc/api/kg/1AC9EAC89D9B540801EC45BF495C7B2A.mp4
满舒克 - 漫步月球,https://cfss.cc/api/kg/CC78F5CA4005320897DD7E2F99A82573.mp4
满舒克 - 吸引力,https://cfss.cc/api/kg/6D2F2FE0D9080CCF092725170485BB0F.mp4
满舒克 - 做我的猫,https://cfss.cc/api/kg/5B41185EDC1A02DA549E622B7794A600.mp4
张艺兴、尼克·杨、若一Ro1yi、阿达娃、王以太、姚琛、满舒克、飞行少年、钱润玉、梁铭琛、说唱者联盟 - 《以热爱敬热爱》说唱者联盟致敬NBA75周年音乐特辑先导片,https://cfss.cc/api/kg/B71789D6AF6F1CC6F6EFDCBD756934C4.mp4
满舒克 - 慢热 - 伴奏版,https://cfss.cc/api/kg/E866CC5C2B3149C3973B44C82EF1CF0C.mp4
大白话本人 - 满舒克《慢热》,https://cfss.cc/api/kg/B58FE331BA0A25D49B1BE0A1EED1052C.mp4
满舒克 - You Don't Even Know - 伴奏版,https://cfss.cc/api/kg/86F56504F9F59078D113616ABC883783.mp4
满舒克、梁铭琛 - 答案 - “说唱者联盟”致敬NBA75周年官方纪念曲预告版,https://cfss.cc/api/kg/BD73D784CAB0EE6F575A6A99428509CB.mp4
遗忘在角落 - 满舒克 My heart will go on,https://cfss.cc/api/kg/CBC24697493E274567C2D7A9E679D4C7.mp4
金山二姐 - 热闹的人容易散《慢热》的人最长情--满舒克,https://cfss.cc/api/kg/1B2807D18A0D705DBC705915FBB2ADAF.mp4
家居小思妹 - 【满舒克】《慢热》小舞训唐三，不经意间又散狗粮,https://cfss.cc/api/kg/B7F75D826D8465107B43F0E3E4D7854F.mp4
满舒克、黄明昊(Justin) - 眠冬 - KTV版,https://cfss.cc/api/kg/D19FDBEC7303729D5B8B7C45760B7F6D.mp4
满舒克、Terry Zhong 钟天利 - 无法回头 Scars,https://cfss.cc/api/kg/B2ABF9EE35D2117963B9D953530D509E.mp4
MuSik I、满舒克、廖伟珊 - My Heart Will Go On,https://cfss.cc/api/kg/8C43F606CE837B396F465323B37F968A.mp4
满舒克 - 答案 - 伴奏版,https://cfss.cc/api/kg/C29A4348D6B7AF8F03F7612CC527EAA7.mp4

酷狗Mv-李巍
胡彦斌、李巍V仔、天赐的声音 - 曾经我也想过一了百了 - 天赐的声音第三季 第11期,https://cfss.cc/api/kg/A25C82E01EA7F029ACAB73A676E4E548.mp4
李巍V仔 - 爱就一个字 (弹唱版) - 李巍V仔酷狗首唱会现场版,https://cfss.cc/api/kg/FE38E17727DF419C40321B3B051CEB6A.mp4
李巍V仔、天赐的声音 - 守护着我的光 - 《天赐的声音》录制收官直播——云端音乐会,https://cfss.cc/api/kg/31BB01773235A2962F011EA6E47EC202.mp4
今天9点的阳光很灿烂 - 铠甲勇士 刑天 李巍本唱,https://cfss.cc/api/kg/B75865ABA435AB10FE43490445798E3B.mp4
李巍V仔 - Love Is You - 《101次求婚》电影片头曲,https://cfss.cc/api/kg/B854F2FC4942A76F9A3CE3BD5D8E9C65.mp4
李巍 - 可惜不是你 现场版,https://cfss.cc/api/kg/88FC6AF941F0C3AED7D23DEF1B938C4B.mp4
李巍V仔 - 李巍V仔携《爱就一个字(弹唱版)》从心演绎爱与感动 - 全场回顾,https://cfss.cc/api/kg/324646308272447D934843EE476C23CD.mp4
李巍V仔 - EQ为0,https://cfss.cc/api/kg/20AED6E67B96905B4BC3A5848A590EEE.mp4
李巍V仔 - 守护着我的光 - KTV版,https://cfss.cc/api/kg/1FE0738A2AF503E066E426F262738AAD.mp4
李巍V仔 - 爱就一个字 - 伴奏版,https://cfss.cc/api/kg/0BC68919BEE1791824705FF1A21D7CDE.mp4
李巍V仔 - 守护着我的光 - 伴奏版,https://cfss.cc/api/kg/8F91A9CC19187CD0931FB361E793EA21.mp4
李巍V仔 - 坠落 - 李巍V仔酷狗首唱会现场版,https://cfss.cc/api/kg/0E2FA695DCA188E214421FE0D3747DA6.mp4
李巍V仔 - 守护着我的光 - 伴奏版,https://cfss.cc/api/kg/6D0AE33F1D3019AE2FC7EC83B27E26DC.mp4
李巍 - 晴雨 - 伴奏版,https://cfss.cc/api/kg/62C9D194FDCD4EF3C5BAFB5A1B2C5D80.mp4
胡彦斌、李巍V仔、天赐的声音 - 曾经我也想过一了百了,https://cfss.cc/api/kg/C74108EE038FD76EFB17A3AD77E129D6.mp4
李巍V仔 - Love is you - 伴奏版,https://cfss.cc/api/kg/07D5E88C2C9DDC7927AA5082EB441513.mp4
李巍V仔 - 爱在不远处 - 伴奏版,https://cfss.cc/api/kg/055FBF9591ADD04788FF8F0005E6660D.mp4
李巍V仔 - 梦见果冻 - 伴奏版,https://cfss.cc/api/kg/68D665C2DC7CD8936A6837ED13B4A471.mp4
李巍V仔 - 征服 - 李巍V仔酷狗首唱会现场版,https://cfss.cc/api/kg/200CA669E56555A17E50F2788680C336.mp4
李巍V仔 - 抛物线 - 李巍V仔酷狗首唱会现场版,https://cfss.cc/api/kg/4F573143A57DABE379CEA05D4A0F44E6.mp4

酷狗Mv-迟里乌布
尚雯婕、张碧晨、张栋梁、郑云龙、陈卓璇、程响、迟里乌布、邓典、邓见超、窦佳嫄、邓寓君(等什么君)、房东的猫、黑屋乐队、黄礼格、鞠起、枯木逢春、JelloRio李佳隆、刘至佳、龙猛寺宽度、梦然、沙一汀EL、宋宇宁、田鸿杰、万妮达Vinida Weng、王赫野、吴映香Lúcia、希林娜依高、杨默依、姚琛、step.jad依加、早安、赵紫骅、郑闯、Nene郑乃馨 - 微光 - 2023美好中国新歌会,https://cfss.cc/api/kg/825F682F2D818A03B7399F7EC4CCC494.mp4
